"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","cluster","db","Diagnosis"
"130","antigen processing and presentation of peptide antigen via MHC class I (GO:0002474)","2/28",0.0297084912382402,0.310204766717899,0,0,7.96657269432139,28.0130378072097,"B2M;HLA-E","All","GO_Biological_Process_2018","HET"
"131","ventricular septum development (GO:0003281)","2/28",0.0297084912382402,0.310204766717899,0,0,7.96657269432139,28.0130378072097,"TGFB2;CITED2","All","GO_Biological_Process_2018","HET"
"132","negative regulation of cell migration (GO:0030336)","4/121",0.0298447734743168,0.310204766717899,0,0,3.56170578392801,12.5078044280781,"CITED2;THY1;ALOX15B;ENG","All","GO_Biological_Process_2018","HET"
"133","regulation of Notch signaling pathway (GO:0008593)","3/70",0.0302150904724737,0.311692512242361,0,0,4.65200314218382,16.2792839695974,"TGFB2;ELF3;CHAC1","All","GO_Biological_Process_2018","HET"
"134","actomyosin structure organization (GO:0031032)","3/71",0.0313303312741891,0.31834160242087,0,0,4.58335913312693,15.8729454340577,"KRT19;ALKBH4;F11R","All","GO_Biological_Process_2018","HET"
"135","negative regulation of macromolecule metabolic process (GO:0010605)","4/124",0.0322418743206253,0.31834160242087,0,0,3.47213403880071,11.925006949356,"TGFB2;CITED2;PARP9;ENG","All","GO_Biological_Process_2018","HET"
"136","positive regulation of inflammatory response (GO:0050729)","3/73",0.0336249117928369,0.31834160242087,0,0,4.45195488721805,15.1032038178003,"CCL15-CCL14;CCL23;CCL15","All","GO_Biological_Process_2018","HET"
"137","regulation of developmental growth (GO:0048638)","2/30",0.0337632887871855,0.31834160242087,0,0,7.39678384442782,25.0631232990777,"AGR2;NKD1","All","GO_Biological_Process_2018","HET"
"138","acylglycerol catabolic process (GO:0046464)","2/30",0.0337632887871855,0.31834160242087,0,0,7.39678384442782,25.0631232990777,"FABP2;FABP6","All","GO_Biological_Process_2018","HET"
"139","nuclear envelope organization (GO:0006998)","2/30",0.0337632887871855,0.31834160242087,0,0,7.39678384442782,25.0631232990777,"ANKLE1;LEMD2","All","GO_Biological_Process_2018","HET"
"140","regulation of protein autophosphorylation (GO:0031952)","2/31",0.0358670030910624,0.31834160242087,0,0,7.1413612565445,23.7660042131003,"ENPP1;ENG","All","GO_Biological_Process_2018","HET"
"141","regulation of GTPase activity (GO:0043087)","5/188",0.0359125948828432,0.31834160242087,0,0,2.85199395419137,9.48763477801038,"CCL15-CCL14;CCL23;THY1;F11R;CCL15","All","GO_Biological_Process_2018","HET"
"142","antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent (GO:0002479)","3/75",0.0360045538416794,0.31834160242087,0,0,4.32785087719298,14.3862517428617,"PSME2;B2M;HLA-E","All","GO_Biological_Process_2018","HET"
"143","C-terminal protein lipidation (GO:0006501)","3/75",0.0360045538416794,0.31834160242087,0,0,4.32785087719298,14.3862517428617,"XPNPEP2;THY1;LYPD8","All","GO_Biological_Process_2018","HET"
"144","transforming growth factor beta receptor signaling pathway (GO:0007179)","3/76",0.0372261025099493,0.31834160242087,0,0,4.26834895457823,14.0460483364738,"TGFB2;HPGD;F11R","All","GO_Biological_Process_2018","HET"
"145","purine ribonucleoside triphosphate metabolic process (GO:0009205)","2/32",0.0380200490879604,0.31834160242087,0,0,6.90296684118674,22.5702278981306,"GNAI3;ENPP1","All","GO_Biological_Process_2018","HET"
"146","positive regulation of tumor necrosis factor superfamily cytokine production (GO:1903557)","2/32",0.0380200490879604,0.31834160242087,0,0,6.90296684118674,22.5702278981306,"PYCARD;HLA-E","All","GO_Biological_Process_2018","HET"
"147","water-soluble vitamin metabolic process (GO:0006767)","3/77",0.0384687022778005,0.31834160242087,0,0,4.21045519203414,13.7172853215758,"CUBN;PDZD11;ENPP1","All","GO_Biological_Process_2018","HET"
"148","antigen processing and presentation of exogenous peptide antigen via MHC class I (GO:0042590)","3/78",0.0397322717938164,0.31834160242087,0,0,4.1541052631579,13.3994467514645,"PSME2;B2M;HLA-E","All","GO_Biological_Process_2018","HET"
"149","positive regulation of cell-cell adhesion (GO:0022409)","2/33",0.0402212895481426,0.31834160242087,0,0,6.67995271069076,21.4650850455246,"CITED2;THY1","All","GO_Biological_Process_2018","HET"
"150","positive regulation of cytokine-mediated signaling pathway (GO:0001961)","2/33",0.0402212895481426,0.31834160242087,0,0,6.67995271069076,21.4650850455246,"CD300LF;PARP9","All","GO_Biological_Process_2018","HET"
"151","stem cell differentiation (GO:0048863)","2/33",0.0402212895481426,0.31834160242087,0,0,6.67995271069076,21.4650850455246,"TGFB2;EPCAM","All","GO_Biological_Process_2018","HET"
"152","regulation of cell-substrate adhesion (GO:0010810)","2/33",0.0402212895481426,0.31834160242087,0,0,6.67995271069076,21.4650850455246,"AGR2;THY1","All","GO_Biological_Process_2018","HET"
"153","positive regulation of Notch signaling pathway (GO:0045747)","2/33",0.0402212895481426,0.31834160242087,0,0,6.67995271069076,21.4650850455246,"TGFB2;ELF3","All","GO_Biological_Process_2018","HET"
"154","establishment or maintenance of epithelial cell apical/basal polarity (GO:0045197)","2/33",0.0402212895481426,0.31834160242087,0,0,6.67995271069076,21.4650850455246,"PDZD11;LRRD1","All","GO_Biological_Process_2018","HET"
"155","cellular response to tumor necrosis factor (GO:0071356)","5/194",0.0402297756866166,0.31834160242087,0,0,2.76061015422718,8.87024863366994,"PYCARD;CCL15-CCL14;CCL23;PSME2;CCL15","All","GO_Biological_Process_2018","HET"
"156","regulation of transforming growth factor beta receptor signaling pathway (GO:0017015)","3/79",0.0410167251969979,0.31834160242087,0,0,4.09923822714681,13.0920460603121,"CITED2;ADAMTSL2;ENG","All","GO_Biological_Process_2018","HET"
"157","ventricular cardiac muscle tissue morphogenesis (GO:0055010)","2/34",0.0424696044049045,0.31834160242087,0,0,6.47087696335079,20.4412845195655,"TGFB2;ENG","All","GO_Biological_Process_2018","HET"
"158","positive regulation of chemokine production (GO:0032722)","2/34",0.0424696044049045,0.31834160242087,0,0,6.47087696335079,20.4412845195655,"PYCARD;ALOX15B","All","GO_Biological_Process_2018","HET"
"159","macromolecule catabolic process (GO:0009057)","2/34",0.0424696044049045,0.31834160242087,0,0,6.47087696335079,20.4412845195655,"LRSAM1;CTSE","All","GO_Biological_Process_2018","HET"
"160","neutrophil degranulation (GO:0043312)","9/479",0.0433160319176753,0.31834160242087,0,0,2.01240749306198,6.31741492569144,"PYCARD;SERPINB1;AOC1;DEFA4;CTSZ;PTPN6;DEFA1;B2M;CTSS","All","GO_Biological_Process_2018","HET"
"161","protein catabolic process (GO:0030163)","3/81",0.0436479183121832,0.31834160242087,0,0,3.99372469635628,12.5067470141706,"LRSAM1;CTSE;ADAMTS9","All","GO_Biological_Process_2018","HET"
"162","cytokine-mediated signaling pathway (GO:0019221)","11/633",0.0437001459880703,0.31834160242087,0,0,1.86420091162856,5.83570168520599,"PYCARD;CCL15-CCL14;CCL23;CHAD;LEPR;PSME2;PTPN6;CD300LF;B2M;HLA-E;CCL15","All","GO_Biological_Process_2018","HET"
"163","positive regulation of peptide secretion (GO:0002793)","2/35",0.0447638905190001,0.31834160242087,0,0,6.27447247342535,19.490729401527,"TGFB2;EZR","All","GO_Biological_Process_2018","HET"
"164","actin filament bundle organization (GO:0061572)","2/35",0.0447638905190001,0.31834160242087,0,0,6.27447247342535,19.490729401527,"EZR;PLS1","All","GO_Biological_Process_2018","HET"
"165","positive regulation of protein secretion (GO:0050714)","3/82",0.0449944648501127,0.31834160242087,0,0,3.94297135243171,12.2280050575351,"TGFB2;EZR;HLA-E","All","GO_Biological_Process_2018","HET"
"166","C-terminal protein amino acid modification (GO:0018410)","3/82",0.0449944648501127,0.31834160242087,0,0,3.94297135243171,12.2280050575351,"XPNPEP2;THY1;LYPD8","All","GO_Biological_Process_2018","HET"
"167","neutrophil activation involved in immune response (GO:0002283)","9/483",0.0452375126484259,0.31834160242087,0,0,1.99501238304898,6.17621641372857,"PYCARD;SERPINB1;AOC1;DEFA4;CTSZ;PTPN6;DEFA1;B2M;CTSS","All","GO_Biological_Process_2018","HET"
"168","positive regulation of ERK1 and ERK2 cascade (GO:0070374)","5/201",0.0456493253862264,0.31834160242087,0,0,2.66106708640903,8.21409260354835,"PYCARD;CCL15-CCL14;CCL23;PLA2G5;CCL15","All","GO_Biological_Process_2018","HET"
"169","negative regulation of endopeptidase activity (GO:0010951)","3/83",0.0463615091528372,0.31834160242087,0,0,3.89348684210526,11.9580104929577,"SERPINB1;CST7;KNG1","All","GO_Biological_Process_2018","HET"
"170","actin polymerization or depolymerization (GO:0008154)","2/36",0.0471030614678722,0.31834160242087,0,0,6.08962118878965,18.6063338134751,"DSTN;ARHGAP6","All","GO_Biological_Process_2018","HET"
"171","sodium ion transmembrane transport (GO:0035725)","2/36",0.0471030614678722,0.31834160242087,0,0,6.08962118878965,18.6063338134751,"SLC13A1;SCN7A","All","GO_Biological_Process_2018","HET"
"172","negative regulation of blood coagulation (GO:0030195)","2/36",0.0471030614678722,0.31834160242087,0,0,6.08962118878965,18.6063338134751,"NOS3;KNG1","All","GO_Biological_Process_2018","HET"
"173","regulation of cysteine-type endopeptidase activity (GO:2000116)","2/36",0.0471030614678722,0.31834160242087,0,0,6.08962118878965,18.6063338134751,"PYCARD;CST7","All","GO_Biological_Process_2018","HET"
"174","neutrophil mediated immunity (GO:0002446)","9/487",0.0472153686984191,0.31834160242087,0,0,1.97790840458432,6.03862523036787,"PYCARD;SERPINB1;AOC1;DEFA4;CTSZ;PTPN6;DEFA1;B2M;CTSS","All","GO_Biological_Process_2018","HET"
"175","epithelial to mesenchymal transition (GO:0001837)","2/37",0.0494860473089636,0.31834160242087,0,0,5.91533283470456,17.7818721683768,"TGFB2;FAM83D","All","GO_Biological_Process_2018","HET"
"176","actin filament bundle assembly (GO:0051017)","2/37",0.0494860473089636,0.31834160242087,0,0,5.91533283470456,17.7818721683768,"EZR;PLS1","All","GO_Biological_Process_2018","HET"
"177","response to steroid hormone (GO:0048545)","2/37",0.0494860473089636,0.31834160242087,0,0,5.91533283470456,17.7818721683768,"TGFB2;PAQR6","All","GO_Biological_Process_2018","HET"
"178","transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0007178)","4/144",0.0510418846663864,0.31834160242087,0,0,2.97309145880574,8.84527031061211,"TGFB2;HPGD;F11R;ENG","All","GO_Biological_Process_2018","HET"
"179","positive regulation of neuron death (GO:1901216)","2/38",0.0519117943907775,0.31834160242087,0,0,5.75072716695753,17.0118543708141,"TGFB2;DDIT3","All","GO_Biological_Process_2018","HET"
"180","regulation of ossification (GO:0030278)","2/38",0.0519117943907775,0.31834160242087,0,0,5.75072716695753,17.0118543708141,"TGFB2;ENPP1","All","GO_Biological_Process_2018","HET"
"181","regulation of cellular amide metabolic process (GO:0034248)","2/38",0.0519117943907775,0.31834160242087,0,0,5.75072716695753,17.0118543708141,"TCOF1;NR1H4","All","GO_Biological_Process_2018","HET"
"182","retina homeostasis (GO:0001895)","2/38",0.0519117943907775,0.31834160242087,0,0,5.75072716695753,17.0118543708141,"B2M;JCHAIN","All","GO_Biological_Process_2018","HET"
"183","chemical homeostasis (GO:0048878)","2/38",0.0519117943907775,0.31834160242087,0,0,5.75072716695753,17.0118543708141,"HNF4A;NR1H4","All","GO_Biological_Process_2018","HET"
"184","signal transduction by p53 class mediator (GO:0072331)","2/39",0.0543792651227773,0.31834160242087,0,0,5.59501910287251,16.2914219416634,"PYCARD;FHIT","All","GO_Biological_Process_2018","HET"
"185","positive regulation of phagocytosis (GO:0050766)","2/39",0.0543792651227773,0.31834160242087,0,0,5.59501910287251,16.2914219416634,"PYCARD;CD300LF","All","GO_Biological_Process_2018","HET"
"186","sphingosine-1-phosphate signaling pathway (GO:0003376)","1/6",0.0565276520138734,0.31834160242087,0,0,20.6270833333333,59.2621331973055,"EZR","All","GO_Biological_Process_2018","HET"
"187","regulation of protein localization to early endosome (GO:1902965)","1/6",0.0565276520138734,0.31834160242087,0,0,20.6270833333333,59.2621331973055,"EZR","All","GO_Biological_Process_2018","HET"
"188","macropinocytosis (GO:0044351)","1/6",0.0565276520138734,0.31834160242087,0,0,20.6270833333333,59.2621331973055,"PYCARD","All","GO_Biological_Process_2018","HET"
"189","positive regulation of protein glycosylation (GO:0060050)","1/6",0.0565276520138734,0.31834160242087,0,0,20.6270833333333,59.2621331973055,"SLC51B","All","GO_Biological_Process_2018","HET"
"190","smooth muscle tissue development (GO:0048745)","1/6",0.0565276520138734,0.31834160242087,0,0,20.6270833333333,59.2621331973055,"ENG","All","GO_Biological_Process_2018","HET"
"191","positive regulation of adaptive immune response (GO:0002821)","1/6",0.0565276520138734,0.31834160242087,0,0,20.6270833333333,59.2621331973055,"PYCARD","All","GO_Biological_Process_2018","HET"
"192","positive regulation of cellular extravasation (GO:0002693)","1/6",0.0565276520138734,0.31834160242087,0,0,20.6270833333333,59.2621331973055,"THY1","All","GO_Biological_Process_2018","HET"
"193","embryonic camera-type eye development (GO:0031076)","1/6",0.0565276520138734,0.31834160242087,0,0,20.6270833333333,59.2621331973055,"ALDH1A3","All","GO_Biological_Process_2018","HET"
"194","epithelial to mesenchymal transition involved in endocardial cushion formation (GO:0003198)","1/6",0.0565276520138734,0.31834160242087,0,0,20.6270833333333,59.2621331973055,"ENG","All","GO_Biological_Process_2018","HET"
"195","response to heparin (GO:0071503)","1/6",0.0565276520138734,0.31834160242087,0,0,20.6270833333333,59.2621331973055,"AOC1","All","GO_Biological_Process_2018","HET"
"196","bile acid secretion (GO:0032782)","1/6",0.0565276520138734,0.31834160242087,0,0,20.6270833333333,59.2621331973055,"SLC51B","All","GO_Biological_Process_2018","HET"
"197","gland morphogenesis (GO:0022612)","1/6",0.0565276520138734,0.31834160242087,0,0,20.6270833333333,59.2621331973055,"TGFB2","All","GO_Biological_Process_2018","HET"
"198","regulation of transforming growth factor beta2 production (GO:0032909)","1/6",0.0565276520138734,0.31834160242087,0,0,20.6270833333333,59.2621331973055,"TGFB2","All","GO_Biological_Process_2018","HET"
"199","positive regulation of protein localization to endosome (GO:1905668)","1/6",0.0565276520138734,0.31834160242087,0,0,20.6270833333333,59.2621331973055,"EZR","All","GO_Biological_Process_2018","HET"
"200","cellular response to iron ion (GO:0071281)","1/6",0.0565276520138734,0.31834160242087,0,0,20.6270833333333,59.2621331973055,"B2M","All","GO_Biological_Process_2018","HET"
"201","lipoxin biosynthetic process (GO:2001301)","1/6",0.0565276520138734,0.31834160242087,0,0,20.6270833333333,59.2621331973055,"HPGD","All","GO_Biological_Process_2018","HET"
"202","vascular smooth muscle cell differentiation (GO:0035886)","1/6",0.0565276520138734,0.31834160242087,0,0,20.6270833333333,59.2621331973055,"ENG","All","GO_Biological_Process_2018","HET"
"203","positive regulation of protein localization to early endosome (GO:1902966)","1/6",0.0565276520138734,0.31834160242087,0,0,20.6270833333333,59.2621331973055,"EZR","All","GO_Biological_Process_2018","HET"
"204","cellular triglyceride homeostasis (GO:0035356)","1/6",0.0565276520138734,0.31834160242087,0,0,20.6270833333333,59.2621331973055,"NR1H4","All","GO_Biological_Process_2018","HET"
"205","regulation of male gonad development (GO:2000018)","1/6",0.0565276520138734,0.31834160242087,0,0,20.6270833333333,59.2621331973055,"CITED2","All","GO_Biological_Process_2018","HET"
"206","astral microtubule organization (GO:0030953)","1/6",0.0565276520138734,0.31834160242087,0,0,20.6270833333333,59.2621331973055,"EZR","All","GO_Biological_Process_2018","HET"
"207","establishment of endothelial intestinal barrier (GO:0090557)","1/6",0.0565276520138734,0.31834160242087,0,0,20.6270833333333,59.2621331973055,"F11R","All","GO_Biological_Process_2018","HET"
"208","regulation of interleukin-10 secretion (GO:2001179)","1/6",0.0565276520138734,0.31834160242087,0,0,20.6270833333333,59.2621331973055,"PYCARD","All","GO_Biological_Process_2018","HET"
"209","positive regulation of receptor binding (GO:1900122)","1/6",0.0565276520138734,0.31834160242087,0,0,20.6270833333333,59.2621331973055,"B2M","All","GO_Biological_Process_2018","HET"
"210","bundle of His cell-Purkinje myocyte adhesion involved in cell communication (GO:0086073)","1/6",0.0565276520138734,0.31834160242087,0,0,20.6270833333333,59.2621331973055,"DSG2","All","GO_Biological_Process_2018","HET"
"211","muscle tissue development (GO:0060537)","1/6",0.0565276520138734,0.31834160242087,0,0,20.6270833333333,59.2621331973055,"ENG","All","GO_Biological_Process_2018","HET"
"212","vascular smooth muscle cell development (GO:0097084)","1/6",0.0565276520138734,0.31834160242087,0,0,20.6270833333333,59.2621331973055,"ENG","All","GO_Biological_Process_2018","HET"
"213","positive regulation of cGMP biosynthetic process (GO:0030828)","1/6",0.0565276520138734,0.31834160242087,0,0,20.6270833333333,59.2621331973055,"NOS3","All","GO_Biological_Process_2018","HET"
"214","venous blood vessel morphogenesis (GO:0048845)","1/6",0.0565276520138734,0.31834160242087,0,0,20.6270833333333,59.2621331973055,"ENG","All","GO_Biological_Process_2018","HET"
"215","regulation of relaxation of cardiac muscle (GO:1901897)","1/6",0.0565276520138734,0.31834160242087,0,0,20.6270833333333,59.2621331973055,"HRC","All","GO_Biological_Process_2018","HET"
"216","heterocycle catabolic process (GO:0046700)","1/6",0.0565276520138734,0.31834160242087,0,0,20.6270833333333,59.2621331973055,"AOC1","All","GO_Biological_Process_2018","HET"
"217","nucleoside phosphate catabolic process (GO:1901292)","1/6",0.0565276520138734,0.31834160242087,0,0,20.6270833333333,59.2621331973055,"ENPP1","All","GO_Biological_Process_2018","HET"
"218","photoreceptor cell differentiation (GO:0046530)","1/6",0.0565276520138734,0.31834160242087,0,0,20.6270833333333,59.2621331973055,"NKD1","All","GO_Biological_Process_2018","HET"
"219","positive regulation of fibroblast apoptotic process (GO:2000271)","1/6",0.0565276520138734,0.31834160242087,0,0,20.6270833333333,59.2621331973055,"STK17B","All","GO_Biological_Process_2018","HET"
"220","alpha-beta T cell activation (GO:0046631)","1/6",0.0565276520138734,0.31834160242087,0,0,20.6270833333333,59.2621331973055,"HLA-E","All","GO_Biological_Process_2018","HET"
